rank,title,singer,album,date,like,year,month,day,week,season
4,WHAT IS RIGHT,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.03.06,27440,2011,3,6,2,0
5,내꺼중에 최고,이현,내꺼중에 최고,2011.03.06,19949,2011,3,6,2,0
6,CAFE,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.03.06,58270,2011,3,6,2,0
7,톡톡 (Tok Tok) (Feat. SOYA),마이티 마우스,Mighty Fresh,2011.03.06,24917,2011,3,6,2,0
8,Black & White,지나,Black & White,2011.03.06,18359,2011,3,6,2,0
9,Dreaming,김수현,드림하이 OST,2011.03.06,20796,2011,3,6,2,0
10,이 밤이 지나면,먼데이 키즈 (Monday Kiz),Nostalgia Part.2,2011.03.06,5516,2011,3,6,2,0
11,가질 수 없는 너,현빈,"현빈, 가질 수 없는 너",2011.03.06,6917,2011,3,6,2,0
12,HANDS UP,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.03.06,11389,2011,3,6,2,0
13,샤이보이,시크릿,샤이보이,2011.03.06,21462,2011,3,6,2,0
14,SOMEBODY TO LOVE,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.03.06,14624,2011,3,6,2,0
15,파파라치 (Feat. 에릭),간미연,Watch,2011.03.06,10746,2011,3,6,2,0
16,잘 된 일이야,나비 (Navi),Hello,2011.03.06,45994,2011,3,6,2,0
17,좋은 날,아이유,Real,2011.03.06,158550,2011,3,6,2,0
18,Someday,아이유,드림하이 OST Part.1,2011.03.06,34373,2011,3,6,2,0
19,그대가 있어 웃는다,나윤권,그대가 있어 웃는다,2011.03.06,7233,2011,3,6,2,0
20,하루하루,김보경 (NEON),The First Day,2011.03.06,21853,2011,3,6,2,0
21,1분 1초,김현정,1 MINUTE 1 SECOND,2011.03.06,1104,2011,3,6,2,0
22,처음 사랑하는 연인들을 위해 (반말송),정용화,처음 사랑하는 연인들을 위해 (부제: 반말송),2011.03.06,35572,2011,3,6,2,0
23,사랑하면 안될까,"이창민, 정진운",드림하이 OST Part.6,2011.03.06,6425,2011,3,6,2,0
24,바람이 분다,이소라,눈썹달,2011.03.06,108258,2011,3,6,2,0
25,Supa Dupa Diva,달샤벳,Supa Dupa Diva,2011.03.06,12286,2011,3,6,2,0
26,잔혹동화,아이유,Real+,2011.03.06,27915,2011,3,6,2,0
27,니가 천국이다,강승윤,마이더스 OST Part.1,2011.03.06,3035,2011,3,6,2,0
28,가슴이 뛴다,케이윌,가슴이 뛴다,2011.03.06,51707,2011,3,6,2,0
29,Oh Yeah (Feat. 박봄),GD&TOP,GD&TOP,2011.03.06,31638,2011,3,6,2,0
30,달라,"김범수, 태연 (TAEYEON)",달라,2011.03.06,10485,2011,3,6,2,0
31,돌아와 나쁜 너,가희,돌아와 나쁜 너,2011.03.06,1572,2011,3,6,2,0
32,High High,GD&TOP,GD&TOP,2011.03.06,30129,2011,3,6,2,0
33,기가 차 (Feat. 슈프림팀 ＆ 씨스타),케이윌,기가 차,2011.03.06,3804,2011,3,6,2,0
34,기다리고 싶어,거미,마이더스 OST Part.2,2011.03.06,1503,2011,3,6,2,0
35,별 (Feat. JD),프리스타일,일곱 번째 하소연,2011.03.06,5985,2011,3,6,2,0
36,집에 가지마,GD&TOP,GD&TOP,2011.03.06,38926,2011,3,6,2,0
37,어쩌라고,승리,승리 1st Mini Album V.V.I.P,2011.03.06,6049,2011,3,6,2,0
38,Back It Up,쥬얼리,Back It Up,2011.03.06,1425,2011,3,6,2,0
39,너란 사람,SG 워너비,가시나무 새 OST Part.1,2011.03.06,936,2011,3,6,2,0
40,다시,엠블랙,BLAQ Style 3D Edition,2011.03.06,849,2011,3,6,2,0
41,왜 (Keep Your Head Down),동방신기 (TVXQ!),왜 (Keep Your Head Down),2011.03.06,16367,2011,3,6,2,0
42,그남자,현빈,시크릿 가든 OST Part.5,2011.03.06,21634,2011,3,6,2,0
43,애원 (R&B Ver.),버블 시스터즈,Soul Rebirth Part.1,2011.03.06,337,2011,3,6,2,0
44,꿈에,박정현,박정현 Op.4,2011.03.06,76701,2011,3,6,2,0
45,언제나 사랑해 (DK Ver.),DK(디셈버),Endless Love,2011.03.06,6045,2011,3,6,2,0
46,니까짓게,씨스타,니까짓게,2011.03.06,13906,2011,3,6,2,0
47,누구보다 널 사랑해,디셈버,조영수 All Star - 디셈버,2011.03.06,7622,2011,3,6,2,0
48,못 잊은 거죠 (If),박진영,드림하이 OST Part.5,2011.03.06,3727,2011,3,6,2,0
49,내겐 너무 멋진 그대,씨야,See You Again,2011.03.06,10916,2011,3,6,2,0
50,My Valentine (Feat. 박진영),"택연, 닉쿤 (2PM)",드림하이 OST,2011.03.06,4019,2011,3,6,2,0
51,You Are My Everything,플라워,Everything Inside Of Me,2011.03.06,1756,2011,3,6,2,0
52,점점더 (Feat. 가비엔제이 - 미스티),소울다이브,점점더,2011.03.06,292,2011,3,6,2,0
53,눈물자리,오스카,시크릿 가든 오스카 싱글 OST,2011.03.06,5215,2011,3,6,2,0
54,Stay,엠블랙,BLAQ Style,2011.03.06,3235,2011,3,6,2,0
55,미쳐,엠투엠 (M To M),미쳐,2011.03.06,365,2011,3,6,2,0
56,심장이 춤춘다 (Feat. 슈프림팀),김소리,심장이 춤춘다,2011.03.06,1449,2011,3,6,2,0
57,어베일러블 (Feat. 레이디 제인),버벌진트,어베일러블,2011.03.06,1628,2011,3,6,2,0
58,이런 쓰레기 같은...,엠투엠 (M To M),이런 쓰레기같은...,2011.03.06,3402,2011,3,6,2,0
59,비밀 (Special Vocal. 박완규),부활,부활 Collaboration Project  '+ (plus)' / +1,2011.03.06,31878,2011,3,6,2,0
60,너 말이야,F-ve Dolls,Charming Five Girls,2011.03.06,8361,2011,3,6,2,0
61,oH! aH!,김형준,1st Mini Album My Girl,2011.03.06,305,2011,3,6,2,0
62,듣고 있니...,전인혁,듣고 있니...,2011.03.06,283,2011,3,6,2,0
63,We No Speak Americano (Radio Edit) (SKT T월드 CF 삽입곡),"Yolanda Be Cool, Dcup",We No Speak Americano,2011.03.06,11273,2011,3,6,2,0
64,Maybe,선예,드림하이 OST Part.2,2011.03.06,14759,2011,3,6,2,0
65,Born This Way,Lady Gaga,Born This Way,2011.03.06,6684,2011,3,6,2,0
66,사랑은 왜,이정(J.Lee),Let's Dance,2011.03.06,1628,2011,3,6,2,0
67,눈물을 움켜쥐고,"장혜진, 먼데이 키즈 (Monday Kiz), 시몬",보이스원,2011.03.06,2555,2011,3,6,2,0
68,너 없이 산다,"윤종신, 이현우",2011 月刊 尹鍾信 March,2011.03.06,1172,2011,3,6,2,0
69,친한 사이,레이디 제인,친한 사이,2011.03.06,1492,2011,3,6,2,0
70,INTRO (THANK YOU & YOU),BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.03.06,7380,2011,3,6,2,0
71,이게 아닌데,아이유,Real,2011.03.06,38764,2011,3,6,2,0
72,뷰티풀 걸 (Feat. 일렉트로 보이즈),"티아라, 용감한 형제",Beautiful Girl,2011.03.06,1119,2011,3,6,2,0
73,나쁜 남자,JOO,Heartmade,2011.03.06,16417,2011,3,6,2,0
74,Girl,김형준,1st Mini Album My Girl,2011.03.06,190,2011,3,6,2,0
75,두 남자 이야기,"The One (더원), KCM",Two Men's Story,2011.03.06,779,2011,3,6,2,0
76,사랑해요 (I Love You),태연 (TAEYEON),'사랑해요' 아테나 OST,2011.03.06,31406,2011,3,6,2,0
77,"새벽두시반 (Feat. 미스에스, 오윤혜, 김현중 of M.A.C)",MJ (써니사이드),심장이 멈춘 시간,2011.03.06,4023,2011,3,6,2,0
78,드림하이,"택연, 장우영, 수지 (Suzy), 김수현, JOO",드림하이 OST Part.1,2011.03.06,26880,2011,3,6,2,0
79,"본능적으로 Remix (With 윤종신, 태양)",스윙스,"본능적으로 Remix With 윤종신, 태양",2011.03.06,2475,2011,3,6,2,0
80,라떼 한잔 (Feat.길미),가비엔제이,라떼 한잔,2011.03.06,1737,2011,3,6,2,0
81,헤어진 두사람 (Feat. 태인),나몰라패밀리JW,헤어진 두사람,2011.03.06,1347,2011,3,6,2,0
82,언제나 사랑해,제이세라,Endless Love,2011.03.06,27121,2011,3,6,2,0
83,사랑이 고프다 (I Promise You),박효신,Gift (Part.2),2011.03.06,28200,2011,3,6,2,0
84,그 남자는 반대,달마시안 (DMTN),달마시안 1st Mini Album,2011.03.06,7570,2011,3,6,2,0
85,가슴이 뻥 뚫려,왁스,가슴이 뻥 뚫려,2011.03.06,183,2011,3,6,2,0
86,What The Hell,Avril Lavigne,What The Hell,2011.03.06,11885,2011,3,6,2,0
87,애인만들기,"견우 (Kyunwoo), 서인영",애인만들기,2011.03.06,1312,2011,3,6,2,0
88,Can You Hear Me?,이해리 (다비치),천국의 눈물 OST (한국어 Ver.),2011.03.06,2286,2011,3,6,2,0
89,Abracadabra,Jessie J,Who You Are,2011.03.06,12,2011,3,6,2,0
90,행복한 나를 (Feat. 존박),허각,허각 1st 미니앨범,2011.03.06,54386,2011,3,6,2,0
91,똑같다면,브라운 아이드 소울,Browneyed Soul,2011.03.06,36043,2011,3,6,2,0
92,입이 떨어지지 않아서,케이윌,가슴이 뛴다,2011.03.06,4537,2011,3,6,2,0
93,겨울아이,수지 (Suzy),드림하이 OST Part.4,2011.03.06,15063,2011,3,6,2,0
94,왜 이러니,티아라,왜 이러니,2011.03.06,13889,2011,3,6,2,0
95,그때 난 사는거야,이해리 (다비치),그때 난 사는거야,2011.03.06,14644,2011,3,6,2,0
96,Price Tag (Feat. B.o.B.),Jessie J,Price Tag,2011.03.06,31305,2011,3,6,2,0
97,별처럼,"태연 (TAEYEON), The One (더원)",별처럼,2011.03.06,44614,2011,3,6,2,0
98,이유,신용재 (2F),시크릿 가든 OST Part.3,2011.03.06,37575,2011,3,6,2,0
99,그여자,백지영,시크릿 가든 OST Part.1,2011.03.06,29177,2011,3,6,2,0
100,그땐 그땐 그땐,"Supreme Team, 영준",Ames Room,2011.03.06,102118,2011,3,6,2,0
1,미친거니 (Feat. 방용국),송지은,미친거니,2011.03.13,31241,2011,3,13,3,0
2,가슴이 뛴다,케이윌,가슴이 뛴다,2011.03.13,51707,2011,3,13,3,0
3,TONIGHT,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.03.13,45581,2011,3,13,3,0
4,내꺼중에 최고,이현,내꺼중에 최고,2011.03.13,19949,2011,3,13,3,0
5,나만 몰랐던 이야기,아이유,Real+,2011.03.13,107677,2011,3,13,3,0
6,WHAT IS RIGHT,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.03.13,27440,2011,3,13,3,0
7,CAFE,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.03.13,58270,2011,3,13,3,0
8,톡톡 (Tok Tok) (Feat. SOYA),마이티 마우스,Mighty Fresh,2011.03.13,24917,2011,3,13,3,0
9,가슴 시린 이야기 (Feat. 용준형 Of Beast),휘성 (Realslow),가슴 시린 이야기,2011.03.13,63731,2011,3,13,3,0
10,Black & White,지나,Black & White,2011.03.13,18359,2011,3,13,3,0
11,바람이 분다,이소라,눈썹달,2011.03.13,108258,2011,3,13,3,0
12,이 밤이 지나면,먼데이 키즈 (Monday Kiz),Nostalgia Part.2,2011.03.13,5516,2011,3,13,3,0
13,가질 수 없는 너,현빈,"현빈, 가질 수 없는 너",2011.03.13,6917,2011,3,13,3,0
14,파파라치 (Feat. 에릭),간미연,Watch,2011.03.13,10746,2011,3,13,3,0
15,Dreaming,김수현,드림하이 OST,2011.03.13,20796,2011,3,13,3,0
16,이런 쓰레기 같은...,엠투엠 (M To M),이런 쓰레기같은...,2011.03.13,3402,2011,3,13,3,0
17,샤이보이,시크릿,샤이보이,2011.03.13,21462,2011,3,13,3,0
18,잘 된 일이야,나비 (Navi),Hello,2011.03.13,45994,2011,3,13,3,0
19,좋은 날,아이유,Real,2011.03.13,158550,2011,3,13,3,0
21,HANDS UP,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.03.13,11389,2011,3,13,3,0
22,사랑은 똑같다,"먼데이 키즈 (Monday Kiz), 가비엔제이",소울트레인 (Soul Train) Part.1,2011.03.13,3918,2011,3,13,3,0
23,SOMEBODY TO LOVE,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.03.13,14624,2011,3,13,3,0
24,너란 사람,SG 워너비,가시나무 새 OST Part.1,2011.03.13,936,2011,3,13,3,0
25,하루하루,김보경 (NEON),The First Day,2011.03.13,21853,2011,3,13,3,0
26,Someday,아이유,드림하이 OST Part.1,2011.03.13,34373,2011,3,13,3,0
27,심장이 춤춘다 (Feat. 슈프림팀),김소리,심장이 춤춘다,2011.03.13,1449,2011,3,13,3,0
28,잔혹동화,아이유,Real+,2011.03.13,27915,2011,3,13,3,0
29,처음 사랑하는 연인들을 위해 (반말송),정용화,처음 사랑하는 연인들을 위해 (부제: 반말송),2011.03.13,35572,2011,3,13,3,0
30,그대가 있어 웃는다,나윤권,그대가 있어 웃는다,2011.03.13,7233,2011,3,13,3,0
31,꿈에,박정현,박정현 Op.4,2011.03.13,76701,2011,3,13,3,0
32,애원 (R&B Ver.),버블 시스터즈,Soul Rebirth Part.1,2011.03.13,337,2011,3,13,3,0
33,Supa Dupa Diva,달샤벳,Supa Dupa Diva,2011.03.13,12286,2011,3,13,3,0
34,이것만은 알고 가 (Before U Go),동방신기 (TVXQ!),왜 (Keep Your Head Down) REPACKAGE '이것만은 알고 가',2011.03.13,7501,2011,3,13,3,0
35,사랑하면 안될까,"이창민, 정진운",드림하이 OST Part.6,2011.03.13,6425,2011,3,13,3,0
36,Oh Yeah (Feat. 박봄),GD&TOP,GD&TOP,2011.03.13,31638,2011,3,13,3,0
37,1분 1초,김현정,1 MINUTE 1 SECOND,2011.03.13,1104,2011,3,13,3,0
38,구름을 달아,오종혁,"Run To You, Fly With Cloud",2011.03.13,318,2011,3,13,3,0
39,달라,"김범수, 태연 (TAEYEON)",달라,2011.03.13,10485,2011,3,13,3,0
40,High High,GD&TOP,GD&TOP,2011.03.13,30129,2011,3,13,3,0
41,고작,SG 워너비,SG Wannabe 7 Part.2,2011.03.13,2248,2011,3,13,3,0
42,니가 천국이다,강승윤,마이더스 OST Part.1,2011.03.13,3035,2011,3,13,3,0
43,돌아와 나쁜 너,가희,돌아와 나쁜 너,2011.03.13,1572,2011,3,13,3,0
44,기다리고 싶어,거미,마이더스 OST Part.2,2011.03.13,1503,2011,3,13,3,0
45,집에 가지마,GD&TOP,GD&TOP,2011.03.13,38926,2011,3,13,3,0
46,기가 차 (Feat. 슈프림팀 ＆ 씨스타),케이윌,기가 차,2011.03.13,3804,2011,3,13,3,0
47,Back It Up,쥬얼리,Back It Up,2011.03.13,1425,2011,3,13,3,0
48,톡톡 (Original Ver.) (Feat. 김범수),마이티 마우스,톡톡 (Original Ver.),2011.03.13,1628,2011,3,13,3,0
49,어쩌라고,승리,승리 1st Mini Album V.V.I.P,2011.03.13,6049,2011,3,13,3,0
50,왜 (Keep Your Head Down),동방신기 (TVXQ!),왜 (Keep Your Head Down),2011.03.13,16367,2011,3,13,3,0
51,누구보다 널 사랑해,디셈버,조영수 All Star - 디셈버,2011.03.13,7622,2011,3,13,3,0
52,다시,엠블랙,BLAQ Style 3D Edition,2011.03.13,849,2011,3,13,3,0
53,별 (Feat. JD),프리스타일,일곱 번째 하소연,2011.03.13,5985,2011,3,13,3,0
54,그남자,현빈,시크릿 가든 OST Part.5,2011.03.13,21634,2011,3,13,3,0
55,니까짓게,씨스타,니까짓게,2011.03.13,13906,2011,3,13,3,0
56,잊을만도 한데,서영은,49일 OST Part.1,2011.03.13,2562,2011,3,13,3,0
57,oH! aH!,김형준,1st Mini Album My Girl,2011.03.13,305,2011,3,13,3,0
58,봄처럼,김보경 (NEON),봄처럼,2011.03.13,2855,2011,3,13,3,0
59,언제나 사랑해 (DK Ver.),DK(디셈버),Endless Love,2011.03.13,6045,2011,3,13,3,0
60,너 말이야,F-ve Dolls,Charming Five Girls,2011.03.13,8361,2011,3,13,3,0
61,입이 떨어지지 않아서,케이윌,가슴이 뛴다,2011.03.13,4537,2011,3,13,3,0
62,못 잊은 거죠 (If),박진영,드림하이 OST Part.5,2011.03.13,3727,2011,3,13,3,0
63,내겐 너무 멋진 그대,씨야,See You Again,2011.03.13,10916,2011,3,13,3,0
64,내 사랑,M4,정규 1집,2011.03.13,2106,2011,3,13,3,0
65,We No Speak Americano (Radio Edit) (SKT T월드 CF 삽입곡),"Yolanda Be Cool, Dcup",We No Speak Americano,2011.03.13,11273,2011,3,13,3,0
66,Here I Am,제국의아이들 (ZE:A),Lovability,2011.03.13,2439,2011,3,13,3,0
67,반짝반짝,걸스데이,Girl's Day Party #3,2011.03.13,29731,2011,3,13,3,0
68,비밀 (Special Vocal. 박완규),부활,부활 Collaboration Project  '+ (plus)' / +1,2011.03.13,31878,2011,3,13,3,0
69,Stay,엠블랙,BLAQ Style,2011.03.13,3235,2011,3,13,3,0
70,눈물자리,오스카,시크릿 가든 오스카 싱글 OST,2011.03.13,5215,2011,3,13,3,0
71,설마,휘성 (Realslow),가슴 시린 이야기,2011.03.13,1802,2011,3,13,3,0
72,언제나 사랑해,제이세라,Endless Love,2011.03.13,27121,2011,3,13,3,0
73,My Valentine (Feat. 박진영),"택연, 닉쿤 (2PM)",드림하이 OST,2011.03.13,4019,2011,3,13,3,0
74,Born This Way,Lady Gaga,Born This Way,2011.03.13,6684,2011,3,13,3,0
75,"본능적으로 Remix (With 윤종신, 태양)",스윙스,"본능적으로 Remix With 윤종신, 태양",2011.03.13,2475,2011,3,13,3,0
76,점점더 (Feat. 가비엔제이 - 미스티),소울다이브,점점더,2011.03.13,292,2011,3,13,3,0
77,You Are My Everything,플라워,Everything Inside Of Me,2011.03.13,1756,2011,3,13,3,0
78,이게 아닌데,아이유,Real,2011.03.13,38764,2011,3,13,3,0
79,그 남자는 반대,달마시안 (DMTN),달마시안 1st Mini Album,2011.03.13,7570,2011,3,13,3,0
80,What The Hell,Avril Lavigne,What The Hell,2011.03.13,11885,2011,3,13,3,0
81,Maybe,선예,드림하이 OST Part.2,2011.03.13,14759,2011,3,13,3,0
82,사랑해요 (I Love You),태연 (TAEYEON),'사랑해요' 아테나 OST,2011.03.13,31406,2011,3,13,3,0
83,뷰티풀 걸 (Feat. 일렉트로 보이즈),"티아라, 용감한 형제",Beautiful Girl,2011.03.13,1119,2011,3,13,3,0
84,나쁜 남자,JOO,Heartmade,2011.03.13,16417,2011,3,13,3,0
85,미쳐,엠투엠 (M To M),미쳐,2011.03.13,365,2011,3,13,3,0
86,눈물을 움켜쥐고,"장혜진, 먼데이 키즈 (Monday Kiz), 시몬",보이스원,2011.03.13,2555,2011,3,13,3,0
87,드림하이,"택연, 장우영, 수지 (Suzy), 김수현, JOO",드림하이 OST Part.1,2011.03.13,26880,2011,3,13,3,0
88,Nothing's Over,인피니트,Inspirit,2011.03.13,35708,2011,3,13,3,0
89,라떼 한잔 (Feat.길미),가비엔제이,라떼 한잔,2011.03.13,1737,2011,3,13,3,0
90,사랑이 고프다 (I Promise You),박효신,Gift (Part.2),2011.03.13,28200,2011,3,13,3,0
91,사랑은 왜,이정(J.Lee),Let's Dance,2011.03.13,1628,2011,3,13,3,0
92,Abracadabra,Jessie J,Who You Are,2011.03.13,12,2011,3,13,3,0
93,Price Tag (Feat. B.o.B.),Jessie J,Price Tag,2011.03.13,31305,2011,3,13,3,0
94,Can You Hear Me?,이해리 (다비치),천국의 눈물 OST (한국어 Ver.),2011.03.13,2286,2011,3,13,3,0
95,똑같다면,브라운 아이드 소울,Browneyed Soul,2011.03.13,36043,2011,3,13,3,0
96,헤어진 두사람 (Feat. 태인),나몰라패밀리JW,헤어진 두사람,2011.03.13,1347,2011,3,13,3,0
97,행복한 나를 (Feat. 존박),허각,허각 1st 미니앨범,2011.03.13,54386,2011,3,13,3,0
1,가슴이 뛴다,케이윌,가슴이 뛴다,2011.03.20,51707,2011,3,20,4,0
2,미친거니 (Feat. 방용국),송지은,미친거니,2011.03.20,31241,2011,3,20,4,0
3,직감,CNBLUE (씨엔블루),FIRST STEP,2011.03.20,21467,2011,3,20,4,0
4,가슴 시린 이야기 (Feat. 용준형 Of Beast),휘성 (Realslow),가슴 시린 이야기,2011.03.20,63731,2011,3,20,4,0
5,나 항상 그대를 (With YB),윤도현,[서바이벌 나는 가수다] 경연1. '80년대 명곡 부르기,2011.03.20,4594,2011,3,20,4,0
6,TONIGHT,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.03.20,45581,2011,3,20,4,0
7,내꺼중에 최고,이현,내꺼중에 최고,2011.03.20,19949,2011,3,20,4,0
8,반짝반짝,걸스데이,Girl's Day Party #3,2011.03.20,29731,2011,3,20,4,0
9,나만 몰랐던 이야기,아이유,Real+,2011.03.20,107677,2011,3,20,4,0
10,CAFE,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.03.20,58270,2011,3,20,4,0
11,톡톡 (Tok Tok) (Feat. SOYA),마이티 마우스,Mighty Fresh,2011.03.20,24917,2011,3,20,4,0
12,사랑은 똑같다,"먼데이 키즈 (Monday Kiz), 가비엔제이",소울트레인 (Soul Train) Part.1,2011.03.20,3918,2011,3,20,4,0
13,WHAT IS RIGHT,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.03.20,27440,2011,3,20,4,0
14,Black & White,지나,Black & White,2011.03.20,18359,2011,3,20,4,0
15,바람이 분다,이소라,눈썹달,2011.03.20,108258,2011,3,20,4,0
16,파파라치 (Feat. 에릭),간미연,Watch,2011.03.20,10746,2011,3,20,4,0
17,Brothers＆Me (With JYP & Rain),김태우,T-school,2011.03.20,784,2011,3,20,4,0
18,이 밤이 지나면,먼데이 키즈 (Monday Kiz),Nostalgia Part.2,2011.03.20,5516,2011,3,20,4,0
19,가질 수 없는 너,현빈,"현빈, 가질 수 없는 너",2011.03.20,6917,2011,3,20,4,0
20,Dreaming,김수현,드림하이 OST,2011.03.20,20796,2011,3,20,4,0
21,좋은 날,아이유,Real,2011.03.20,158550,2011,3,20,4,0
22,잘 된 일이야,나비 (Navi),Hello,2011.03.20,45994,2011,3,20,4,0
23,비오는 날의 수채화,박정현,[서바이벌 나는 가수다] 경연1. '80년대 명곡 부르기,2011.03.20,1734,2011,3,20,4,0
24,짝사랑,정엽,[서바이벌 나는 가수다] 경연1. '80년대 명곡 부르기,2011.03.20,552,2011,3,20,4,0
25,샤이보이,시크릿,샤이보이,2011.03.20,21462,2011,3,20,4,0
26,이런 쓰레기 같은...,엠투엠 (M To M),이런 쓰레기같은...,2011.03.20,3402,2011,3,20,4,0
27,It's Beautiful,윤하 (YOUNHA),It's Beautiful,2011.03.20,2531,2011,3,20,4,0
28,하루하루,김보경 (NEON),The First Day,2011.03.20,21853,2011,3,20,4,0
29,Nothing's Over,인피니트,Inspirit,2011.03.20,35708,2011,3,20,4,0
30,고작,SG 워너비,SG Wannabe 7 Part.2,2011.03.20,2248,2011,3,20,4,0
32,SOMEBODY TO LOVE,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.03.20,14624,2011,3,20,4,0
33,아무일도 없었다,정엽,49일 OST Part.3,2011.03.20,1043,2011,3,20,4,0
34,그대 모습은 장미,김범수,[서바이벌 나는 가수다] 경연1. '80년대 명곡 부르기,2011.03.20,1349,2011,3,20,4,0
35,HANDS UP,BIGBANG (빅뱅),빅뱅 미니앨범 4집,2011.03.20,11389,2011,3,20,4,0
36,봄처럼,김보경 (NEON),봄처럼,2011.03.20,2855,2011,3,20,4,0
37,무시로,백지영,[서바이벌 나는 가수다] 경연1. '80년대 명곡 부르기,2011.03.20,2090,2011,3,20,4,0
38,꿈에,박정현,박정현 Op.4,2011.03.20,76701,2011,3,20,4,0
39,너에게로 또 다시,이소라,[서바이벌 나는 가수다] 경연1. '80년대 명곡 부르기,2011.03.20,2055,2011,3,20,4,0
40,처음 사랑하는 연인들을 위해 (반말송),정용화,처음 사랑하는 연인들을 위해 (부제: 반말송),2011.03.20,35572,2011,3,20,4,0
41,Someday,아이유,드림하이 OST Part.1,2011.03.20,34373,2011,3,20,4,0
42,잔혹동화,아이유,Real+,2011.03.20,27915,2011,3,20,4,0
43,Supa Dupa Diva,달샤벳,Supa Dupa Diva,2011.03.20,12286,2011,3,20,4,0
44,이것만은 알고 가 (Before U Go),동방신기 (TVXQ!),왜 (Keep Your Head Down) REPACKAGE '이것만은 알고 가',2011.03.20,7501,2011,3,20,4,0
45,Oh Yeah (Feat. 박봄),GD&TOP,GD&TOP,2011.03.20,31638,2011,3,20,4,0
46,그대가 있어 웃는다,나윤권,그대가 있어 웃는다,2011.03.20,7233,2011,3,20,4,0
47,Here I Am,제국의아이들 (ZE:A),Lovability,2011.03.20,2439,2011,3,20,4,0
48,애원 (R&B Ver.),버블 시스터즈,Soul Rebirth Part.1,2011.03.20,337,2011,3,20,4,0
49,너란 사람,SG 워너비,가시나무 새 OST Part.1,2011.03.20,936,2011,3,20,4,0
50,심장이 춤춘다 (Feat. 슈프림팀),김소리,심장이 춤춘다,2011.03.20,1449,2011,3,20,4,0
